"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_30",0.524375,0.48725,0.44175,0.4505,0.44625,0.477875,0.438875,0.435,0.456,0.484875,NA,0.452875,0.436375,0.503,0.442375,0.44275,0.492125,0.437375,0.48325,0.465,0.48575,0.465,0.451125,0.46125,0.427,0.463625,0.4475,0.424875,0.426125,0,0.458125,0.436375,0.5175,0.48425,0.493,0.634875,0.4805,0.4935,0.485625,0.471,0.43325,0.47375,0.439125,0.44475,0.45975,0.43725,0.4225,0.5055,0.509375,0.62525,0.4515,0.431125,0.525,0.46,0.44325,0.44275,0.523125,0.48275,0.6185,0.63175,0.43275,0.50225,0.501375,0.44775,0.458125,0.481,0.442625,0.429,0.431125,0.478875,0.506125,0.459625,0.634125,0.4385,0.5345,0.628125,0.621625,0.520625,0.527,0.52075,0.52525,0.6275,0.624625,0.5215,0.52475,0.618875,0.634,0.621625,0.620375,0.62375,0.625625,0.6435,0.522,0.5195,0.5285,0.630375,0.4355
"G_31",0.56325,0.534125,0.48975,0.48875,0.484,0.525375,0.484875,0.475875,0.506375,0.53275,NA,0.483125,0.4795,0.54625,0.480375,0.490625,0.5375,0.478125,0.53525,0.5165,0.527125,0.505125,0.4975,0.50225,0.476125,0.51575,0.48975,0.472125,0.47,0.541875,0,0.477875,0.55325,0.535,0.540875,0.6565,0.518375,0.5375,0.533375,0.508875,0.481125,0.528125,0.4925,0.495625,0.505375,0.47325,0.461125,0.547125,0.544875,0.654375,0.500875,0.479125,0.571125,0.5085,0.486625,0.4885,0.56325,0.5225,0.654875,0.66625,0.4705,0.55125,0.54275,0.492125,0.507375,0.52075,0.48,0.4745,0.478625,0.53325,0.5585,0.505875,0.662875,0.477375,0.578875,0.6635,0.661125,0.561375,0.5655,0.566125,0.56,0.659375,0.6555,0.56825,0.575625,0.6535,0.666,0.646,0.656,0.65575,0.6555,0.666,0.57525,0.568,0.569375,0.66625,0.474625
"G_32",0.585375,0.55475,0.50775,0.511375,0.50575,0.54675,0.514125,0.491875,0.530375,0.5515,NA,0.5135,0.496875,0.56225,0.489625,0.5145,0.559625,0.504875,0.550625,0.54025,0.550875,0.519875,0.523625,0.520875,0.494375,0.536875,0.502125,0.4955,0.491875,0.563625,0.522125,0,0.574875,0.55075,0.55675,0.667,0.54825,0.561,0.555,0.5305,0.499375,0.545625,0.510375,0.51125,0.52175,0.49875,0.48225,0.569375,0.566,0.665625,0.520625,0.491625,0.587125,0.532375,0.509875,0.501375,0.578875,0.543125,0.66075,0.673,0.49025,0.567625,0.564125,0.514375,0.5315,0.537625,0.509875,0.491625,0.5085,0.551,0.571375,0.528125,0.6675,0.48625,0.593375,0.67825,0.666125,0.574125,0.582625,0.579375,0.58825,0.67625,0.665875,0.58025,0.589375,0.66575,0.672375,0.654625,0.66075,0.65925,0.664,0.68025,0.591,0.58175,0.593625,0.676625,0.497625
"G_33",0.51225,0.477875,0.434,0.4365,0.43125,0.475375,0.434375,0.431375,0.44075,0.473125,NA,0.43525,0.428375,0.48575,0.422625,0.429375,0.479125,0.429125,0.4785,0.462,0.475875,0.447625,0.45375,0.44825,0.423,0.454625,0.443625,0.421625,0.42475,0.4825,0.44675,0.425125,0,0.4745,0.475875,0.613875,0.461125,0.481125,0.479875,0.4535,0.4235,0.464125,0.429125,0.438125,0.44175,0.427,0.412875,0.492125,0.491875,0.605,0.436,0.42175,0.50875,0.458125,0.44,0.43725,0.50675,0.467375,0.60975,0.626625,0.4205,0.48975,0.4875,0.4325,0.45675,0.46325,0.4385,0.4195,0.43475,0.479375,0.491625,0.453125,0.614875,0.42175,0.50825,0.617125,0.612625,0.507125,0.510625,0.507125,0.504,0.622125,0.614875,0.503875,0.514875,0.606875,0.6285,0.610125,0.606625,0.610625,0.610125,0.622875,0.5175,0.5085,0.512875,0.6175,0.420375
"G_34",0.532625,0.503375,0.450875,0.45925,0.45775,0.496125,0.450875,0.44475,0.472625,0.501,NA,0.453625,0.448875,0.5115,0.445625,0.459125,0.502875,0.453625,0.5005,0.4825,0.504875,0.47325,0.472625,0.469125,0.442875,0.4825,0.455,0.44525,0.438625,0.51575,0.465,0.44925,0.5255,0,0.504,0.640125,0.496625,0.505375,0.499625,0.48825,0.44275,0.484,0.452,0.45,0.46625,0.4465,0.438,0.513125,0.512125,0.630375,0.457625,0.445875,0.543125,0.471375,0.4505,0.44925,0.537375,0.493,0.63,0.645,0.446,0.515375,0.511,0.45775,0.480875,0.49225,0.451375,0.440125,0.441875,0.495125,0.514625,0.476875,0.639875,0.45275,0.544,0.64125,0.637125,0.534,0.533,0.536375,0.535875,0.6375,0.633125,0.536625,0.5405,0.63375,0.645,0.62675,0.630875,0.634375,0.628,0.643875,0.542375,0.536125,0.539875,0.64525,0.441625
"G_35",0.534125,0.4875,0.44525,0.451375,0.440875,0.48175,0.450875,0.436375,0.464,0.494125,NA,0.452125,0.446375,0.510125,0.435375,0.447375,0.504125,0.440125,0.505875,0.480125,0.49125,0.4685,0.467625,0.464125,0.43225,0.476,0.449,0.43525,0.437125,0.507,0.459125,0.44325,0.524125,0.496,0,0.643625,0.481375,0.49775,0.49875,0.4745,0.444375,0.481875,0.443375,0.454625,0.466,0.438125,0.428875,0.504,0.52125,0.628875,0.456625,0.4335,0.528375,0.473625,0.44875,0.442375,0.529375,0.47675,0.622125,0.6395,0.43175,0.506375,0.5085,0.454875,0.470375,0.482625,0.438375,0.445125,0.442375,0.49675,0.515875,0.470375,0.642625,0.4425,0.539375,0.641,0.631,0.522875,0.52875,0.535625,0.534,0.6435,0.632375,0.52325,0.5395,0.62925,0.635625,0.622875,0.626625,0.6275,0.624875,0.639375,0.540875,0.532625,0.5345,0.637,0.432125
"G_36",0.388125,0.359,0.325375,0.333625,0.333,0.35375,0.331625,0.329375,0.342,0.361625,NA,0.339,0.32675,0.37475,0.332875,0.33425,0.36625,0.328875,0.364125,0.354125,0.36075,0.344375,0.342125,0.34225,0.32625,0.344375,0.33675,0.324,0.32525,0.365125,0.3435,0.333,0.386125,0.359875,0.356375,0,0.356,0.365625,0.3645,0.344875,0.325875,0.361125,0.332,0.329,0.34575,0.3275,0.324125,0.368,0.376875,0.4895,0.337875,0.330125,0.387875,0.3405,0.33025,0.334375,0.394125,0.354375,0.500875,0.508125,0.328625,0.36975,0.373375,0.334125,0.342875,0.3555,0.332125,0.326875,0.330375,0.35875,0.374,0.346125,0.500875,0.32825,0.393375,0.494,0.502625,0.39025,0.37975,0.387375,0.390375,0.504125,0.49525,0.38225,0.387875,0.49125,0.50425,0.488875,0.4935,0.4855,0.494375,0.502125,0.3985,0.383625,0.390375,0.499625,0.331625
"G_37",0.55075,0.506,0.457375,0.465625,0.453125,0.49825,0.466875,0.456625,0.480375,0.50175,NA,0.46475,0.45925,0.524875,0.45475,0.466,0.513875,0.46325,0.49925,0.492625,0.502625,0.478625,0.479375,0.475,0.452375,0.48575,0.462375,0.44725,0.45575,0.5195,0.481625,0.45175,0.538875,0.503375,0.518625,0.644,0,0.51,0.505625,0.4835,0.45775,0.50125,0.45775,0.46575,0.478,0.452125,0.44675,0.52275,0.526875,0.636375,0.474625,0.453875,0.538875,0.485,0.4645,0.46,0.538375,0.49175,0.638625,0.646,0.44975,0.520125,0.518,0.464125,0.482375,0.49575,0.46525,0.445,0.458875,0.50175,0.526625,0.482625,0.643125,0.460875,0.545,0.64425,0.63975,0.540125,0.546375,0.54375,0.538875,0.646625,0.642875,0.54775,0.55075,0.638625,0.650375,0.632875,0.639125,0.631375,0.631,0.656375,0.548125,0.5435,0.543375,0.65075,0.448125
"G_38",0.54025,0.494125,0.4505,0.457625,0.448125,0.489875,0.450625,0.443625,0.467625,0.496375,NA,0.456375,0.447125,0.52125,0.44475,0.451625,0.50325,0.4495,0.503,0.4775,0.496375,0.46975,0.479375,0.4675,0.4365,0.47675,0.4615,0.43525,0.434875,0.5065,0.4625,0.439,0.518875,0.494625,0.50225,0.634375,0.49,0,0.495375,0.478,0.442375,0.491125,0.45125,0.448375,0.462,0.433125,0.430875,0.521375,0.512,0.63275,0.46825,0.44025,0.53325,0.474875,0.454625,0.45075,0.525875,0.485125,0.6305,0.64575,0.45275,0.518,0.51225,0.455125,0.476125,0.483875,0.44775,0.437375,0.4485,0.499,0.519625,0.475125,0.6375,0.44675,0.54225,0.64125,0.63725,0.53425,0.532625,0.53475,0.540875,0.634875,0.639875,0.5285,0.542625,0.62875,0.647125,0.627125,0.6345,0.6295,0.6325,0.644,0.541875,0.5325,0.54175,0.644875,0.445125
"G_39",0.52975,0.49775,0.45175,0.453625,0.451,0.4995,0.454375,0.436125,0.4785,0.501875,NA,0.4545,0.448625,0.517875,0.446625,0.461875,0.506,0.453375,0.50875,0.485875,0.50075,0.470125,0.4655,0.477125,0.440625,0.480125,0.458,0.4475,0.442,0.514375,0.466625,0.445,0.520125,0.500375,0.50125,0.6355,0.494375,0.504625,0,0.478375,0.43925,0.49175,0.446,0.453625,0.460875,0.44275,0.42575,0.517375,0.51475,0.6325,0.466,0.4465,0.538375,0.478625,0.4525,0.456125,0.534875,0.479375,0.63125,0.645375,0.4415,0.5225,0.513625,0.450625,0.47625,0.488625,0.4415,0.443375,0.451125,0.5005,0.50975,0.48,0.646125,0.450875,0.547875,0.636875,0.642,0.529875,0.536,0.533875,0.535125,0.64225,0.63575,0.525625,0.550625,0.63125,0.642625,0.623125,0.634125,0.63425,0.632875,0.648875,0.544625,0.537875,0.541625,0.647875,0.441375
"G_40",0.56125,0.520625,0.477625,0.482,0.479375,0.52075,0.476625,0.4665,0.495625,0.52425,NA,0.48075,0.471875,0.541125,0.472,0.482375,0.530875,0.476875,0.527875,0.509625,0.52225,0.500125,0.497,0.4975,0.46,0.5085,0.478375,0.465,0.46275,0.529,0.491125,0.4695,0.5465,0.51175,0.5255,0.655125,0.5165,0.522,0.521625,0,0.474625,0.50525,0.47575,0.48275,0.49275,0.472625,0.459375,0.53275,0.53925,0.6495,0.483,0.465625,0.55575,0.497875,0.47775,0.47675,0.560875,0.503875,0.647625,0.661875,0.467,0.538625,0.53975,0.483875,0.50075,0.517625,0.46925,0.45925,0.469375,0.525375,0.53975,0.498625,0.653,0.472125,0.55925,0.655375,0.65575,0.55325,0.55425,0.551875,0.556625,0.655125,0.6495,0.55325,0.5655,0.640625,0.658875,0.63975,0.644875,0.6425,0.65025,0.66075,0.565375,0.55725,0.565375,0.6545,0.467875
"G_41",0.588375,0.554125,0.5135,0.50875,0.510875,0.553,0.5085,0.500375,0.527125,0.553875,NA,0.508875,0.496625,0.573,0.499625,0.5215,0.56425,0.503875,0.556375,0.54775,0.555,0.5285,0.51975,0.524375,0.495375,0.539875,0.515625,0.4905,0.4965,0.56675,0.518875,0.500625,0.5765,0.55725,0.555625,0.674125,0.54225,0.557625,0.56075,0.525375,0,0.54325,0.51,0.508,0.52425,0.49225,0.483375,0.570625,0.576625,0.66475,0.5255,0.500125,0.586875,0.537125,0.505625,0.507125,0.58875,0.541375,0.664625,0.674875,0.498625,0.567625,0.56475,0.510875,0.53575,0.5445,0.515375,0.498625,0.51025,0.55075,0.574375,0.527125,0.671375,0.5035,0.5945,0.675,0.66775,0.579875,0.59075,0.585375,0.59075,0.674625,0.665875,0.581625,0.590375,0.666125,0.675625,0.6585,0.665,0.66475,0.66825,0.68425,0.59825,0.58125,0.587,0.678125,0.495375
"G_42",0.539375,0.516375,0.466125,0.4695,0.454375,0.5015,0.464125,0.451125,0.480125,0.50425,NA,0.472625,0.461375,0.529,0.456625,0.47675,0.516,0.45775,0.509625,0.489875,0.502,0.48,0.47625,0.4715,0.447,0.489625,0.469625,0.45975,0.45175,0.52625,0.471875,0.454375,0.535875,0.516,0.518125,0.638875,0.49875,0.508875,0.50825,0.49475,0.45675,0,0.4625,0.461,0.477625,0.4485,0.442375,0.524875,0.53125,0.639375,0.480125,0.45225,0.543,0.47875,0.465375,0.465375,0.544375,0.493375,0.63325,0.64475,0.449375,0.51975,0.522125,0.46425,0.48175,0.4995,0.4655,0.449125,0.4535,0.507,0.524625,0.48125,0.640125,0.456,0.554,0.648375,0.644875,0.539625,0.537625,0.536375,0.538625,0.647875,0.639375,0.538625,0.54875,0.6315,0.6485,0.634,0.634875,0.633875,0.638,0.652375,0.553125,0.536875,0.54725,0.64475,0.4465
"G_43",0.575875,0.547,0.499125,0.499875,0.5055,0.5415,0.5045,0.492,0.523625,0.54525,NA,0.50375,0.497875,0.567,0.49375,0.502,0.5545,0.491875,0.551625,0.5325,0.541625,0.509,0.516875,0.51525,0.489125,0.53325,0.50075,0.486125,0.488375,0.560875,0.5075,0.489625,0.570875,0.548,0.556625,0.668,0.54225,0.54875,0.554,0.52425,0.49,0.5375,0,0.505875,0.52575,0.4865,0.47825,0.560125,0.5645,0.663,0.520625,0.487375,0.58425,0.5285,0.505125,0.507625,0.582125,0.529375,0.668125,0.67475,0.485625,0.56325,0.552875,0.501625,0.525625,0.540625,0.5005,0.493125,0.492125,0.544375,0.568,0.52175,0.6705,0.48825,0.583125,0.67225,0.667875,0.57725,0.58225,0.57025,0.575125,0.671375,0.662,0.574,0.58725,0.6585,0.671375,0.6585,0.66075,0.65925,0.65975,0.6765,0.588375,0.574,0.584625,0.667375,0.484875
"G_44",0.587625,0.5475,0.493125,0.496625,0.504875,0.543375,0.4975,0.477625,0.51725,0.544125,NA,0.50775,0.496125,0.5575,0.48175,0.5065,0.55425,0.492125,0.540125,0.5265,0.535125,0.512875,0.512,0.517,0.48625,0.530125,0.50225,0.482125,0.487375,0.55525,0.504375,0.48875,0.561875,0.55,0.545375,0.671,0.53425,0.551625,0.546375,0.51725,0.492,0.539,0.494125,0,0.51225,0.485125,0.4735,0.558125,0.565375,0.656625,0.512375,0.487,0.577125,0.521625,0.500125,0.504,0.57525,0.531875,0.659625,0.672125,0.48925,0.559875,0.559625,0.5005,0.519625,0.529375,0.507875,0.4785,0.48425,0.544625,0.557125,0.51175,0.666875,0.488,0.578,0.673375,0.6655,0.56925,0.570125,0.578625,0.567,0.669375,0.663625,0.574375,0.582,0.657,0.6725,0.65575,0.65725,0.65425,0.659875,0.6745,0.586625,0.5745,0.575,0.667,0.4805
"G_45",0.567625,0.530625,0.4875,0.49225,0.478125,0.528375,0.4835,0.472875,0.500875,0.526125,NA,0.489375,0.4745,0.541125,0.483,0.4965,0.5405,0.477375,0.537875,0.513625,0.525125,0.498875,0.50275,0.499375,0.467375,0.513625,0.48425,0.469375,0.4735,0.54025,0.494625,0.47825,0.55825,0.53375,0.534,0.65425,0.522,0.538,0.539125,0.50725,0.47575,0.522375,0.47425,0.48775,0,0.472875,0.466875,0.551125,0.5545,0.658125,0.503625,0.472125,0.565875,0.507,0.490125,0.482125,0.564875,0.517625,0.6565,0.662125,0.47675,0.54775,0.545875,0.488625,0.509625,0.52025,0.4745,0.470625,0.480375,0.534375,0.558625,0.516625,0.659125,0.478,0.573125,0.655375,0.662,0.562375,0.565375,0.56725,0.568125,0.659625,0.65475,0.558625,0.5675,0.652125,0.66825,0.647,0.659625,0.649375,0.650625,0.665625,0.57025,0.5675,0.56825,0.66225,0.469375
"G_46",0.586,0.559875,0.51025,0.5145,0.5065,0.54775,0.51025,0.4995,0.522125,0.5515,NA,0.510625,0.50675,0.562875,0.50225,0.514375,0.56275,0.512,0.55625,0.544875,0.5485,0.530875,0.520875,0.52525,0.498875,0.536125,0.516625,0.499375,0.505,0.56275,0.52675,0.50125,0.573,0.5535,0.561875,0.6725,0.547875,0.566875,0.55725,0.527375,0.50775,0.5515,0.5135,0.514875,0.527125,0,0.49125,0.56675,0.575875,0.664375,0.527875,0.493125,0.587875,0.53775,0.512875,0.509125,0.5855,0.540375,0.66175,0.67525,0.49725,0.567875,0.562125,0.516125,0.53175,0.548,0.511125,0.50275,0.511875,0.558875,0.56725,0.53125,0.672875,0.504,0.593875,0.671625,0.67175,0.581375,0.586,0.581875,0.588875,0.668875,0.669375,0.585875,0.598,0.669625,0.6785,0.65575,0.668,0.66525,0.665125,0.680375,0.597125,0.579875,0.59025,0.675125,0.495875
"G_47",0.595,0.56925,0.526375,0.52625,0.52025,0.564375,0.519625,0.512,0.538375,0.568875,NA,0.534,0.52275,0.58625,0.516375,0.528,0.577,0.520625,0.562375,0.55525,0.557625,0.538125,0.533875,0.53275,0.51325,0.559,0.534125,0.509375,0.513125,0.5775,0.538875,0.51775,0.587125,0.562,0.571125,0.675875,0.55325,0.569125,0.57425,0.540625,0.516625,0.557625,0.52175,0.5265,0.533125,0.50875,0,0.58425,0.585125,0.672625,0.544375,0.514125,0.59375,0.552,0.522375,0.520375,0.595,0.549625,0.670125,0.679625,0.51175,0.57975,0.577,0.532625,0.540875,0.556375,0.53275,0.509125,0.52175,0.565,0.585375,0.541,0.678,0.518375,0.6,0.680625,0.678125,0.589625,0.59125,0.59225,0.59075,0.67425,0.6725,0.589,0.6015,0.670125,0.6855,0.665625,0.671125,0.668875,0.669,0.682125,0.60275,0.59775,0.597875,0.6795,0.513125
"G_48",0.522625,0.480625,0.4355,0.443,0.433,0.4785,0.446,0.4195,0.455875,0.481625,NA,0.44625,0.43275,0.50525,0.43225,0.445875,0.484125,0.43925,0.478125,0.467625,0.487125,0.451375,0.4535,0.457625,0.426375,0.46425,0.445,0.431,0.431625,0.4945,0.452875,0.430625,0.507875,0.486875,0.496,0.632,0.47725,0.478625,0.482625,0.46725,0.429375,0.475125,0.439875,0.441875,0.448875,0.43325,0.41575,0,0.507375,0.622125,0.448625,0.426875,0.522875,0.458125,0.43675,0.442,0.519,0.469,0.617875,0.63425,0.4245,0.5025,0.49475,0.439375,0.4605,0.470125,0.430625,0.4235,0.43175,0.47775,0.498375,0.457375,0.631875,0.435625,0.530875,0.627375,0.624125,0.508875,0.521,0.520375,0.520375,0.627875,0.629625,0.51075,0.522375,0.6115,0.632875,0.61225,0.61875,0.6215,0.622125,0.631875,0.528625,0.522,0.526375,0.62725,0.431125
"G_49",0.516875,0.48325,0.43675,0.442375,0.4355,0.47775,0.432625,0.427875,0.452125,0.4845,NA,0.44075,0.435375,0.49625,0.44175,0.4455,0.48675,0.427,0.481625,0.46925,0.476875,0.4545,0.445125,0.444125,0.419,0.4525,0.428875,0.42525,0.432,0.490625,0.455125,0.434,0.508125,0.487875,0.47875,0.623125,0.473125,0.488,0.48525,0.46075,0.423375,0.46875,0.4355,0.434625,0.4455,0.424125,0.414875,0.492625,0,0.621375,0.452,0.4285,0.51675,0.4605,0.435875,0.43125,0.51075,0.4735,0.61275,0.633875,0.4235,0.5025,0.492,0.440875,0.46325,0.470125,0.429125,0.427125,0.434875,0.48025,0.496875,0.459375,0.630125,0.43175,0.522,0.631625,0.622625,0.511,0.517375,0.514125,0.522375,0.630375,0.61975,0.50675,0.516625,0.623875,0.632,0.6155,0.619125,0.61075,0.620125,0.633875,0.52425,0.517625,0.520625,0.629875,0.425875
"G_50",0.399875,0.369375,0.338125,0.342375,0.330625,0.3625,0.338625,0.336375,0.354,0.3605,NA,0.342,0.33425,0.3785,0.336875,0.34325,0.374125,0.336125,0.371375,0.366125,0.362875,0.348375,0.347125,0.346625,0.332875,0.356375,0.3445,0.328625,0.32825,0.37475,0.345625,0.334375,0.395,0.369625,0.371125,0.5105,0.363625,0.36725,0.3675,0.3505,0.33525,0.360625,0.337,0.343375,0.341875,0.335625,0.327375,0.377875,0.378625,0,0.338875,0.3305,0.397875,0.353125,0.33925,0.34375,0.39825,0.363375,0.499125,0.51025,0.3345,0.380125,0.381125,0.338625,0.354125,0.36125,0.332875,0.3315,0.333875,0.371625,0.38025,0.355875,0.503625,0.338625,0.397,0.505125,0.50175,0.39325,0.39,0.39525,0.396625,0.50925,0.503125,0.397,0.400375,0.500625,0.51175,0.502125,0.500375,0.498375,0.502,0.5075,0.403375,0.394375,0.395875,0.50275,0.33225
"G_51",0.572125,0.5405,0.4855,0.486375,0.484375,0.527625,0.488375,0.4735,0.503625,0.534625,NA,0.489875,0.473,0.54825,0.477,0.4795,0.540625,0.482375,0.53325,0.51725,0.52875,0.499625,0.50175,0.499125,0.464875,0.52075,0.48825,0.469375,0.47,0.5485,0.499125,0.479375,0.564,0.542375,0.543375,0.662125,0.525375,0.53175,0.534,0.517,0.4745,0.519875,0.479375,0.487625,0.496375,0.472125,0.455625,0.551375,0.548,0.661125,0,0.475375,0.563375,0.511125,0.488125,0.481125,0.571,0.51875,0.65725,0.665125,0.467375,0.551125,0.54075,0.48775,0.502875,0.526,0.483125,0.472625,0.4855,0.53625,0.551375,0.50475,0.66225,0.47325,0.576625,0.665375,0.6595,0.56325,0.5665,0.5675,0.5615,0.664625,0.65725,0.560875,0.570125,0.651,0.67,0.645125,0.6565,0.659,0.659125,0.669375,0.574125,0.562,0.57225,0.662875,0.476625
"G_52",0.586625,0.558625,0.514375,0.510625,0.5075,0.54,0.507875,0.49225,0.52875,0.555625,NA,0.512375,0.504,0.566875,0.509375,0.517,0.56275,0.506375,0.556375,0.54325,0.552125,0.5325,0.525125,0.529,0.50225,0.537375,0.512625,0.498375,0.494625,0.568875,0.520875,0.508375,0.57825,0.554125,0.5665,0.669875,0.546125,0.55975,0.5535,0.534375,0.499875,0.54775,0.512625,0.513,0.527875,0.506875,0.485875,0.573125,0.5715,0.6695,0.524625,0,0.585125,0.530125,0.507625,0.504625,0.5895,0.53525,0.666125,0.6745,0.4935,0.566,0.559875,0.51375,0.530875,0.54325,0.51025,0.4925,0.506375,0.55525,0.570375,0.52975,0.66775,0.503,0.596875,0.671625,0.67175,0.57425,0.58275,0.581375,0.584375,0.671875,0.671375,0.57825,0.59275,0.6675,0.67875,0.65925,0.668875,0.66325,0.667125,0.6785,0.596,0.584375,0.590125,0.67425,0.49875
"G_53",0.503375,0.465625,0.415375,0.41925,0.4195,0.456,0.422125,0.411,0.437375,0.46575,NA,0.42725,0.41775,0.47725,0.4175,0.42325,0.471625,0.420375,0.460375,0.448875,0.46575,0.436375,0.440875,0.4375,0.407375,0.438125,0.4185,0.40775,0.4075,0.475,0.428875,0.412875,0.49125,0.456875,0.471625,0.612125,0.461125,0.46675,0.461625,0.44425,0.413125,0.457,0.41575,0.422875,0.434125,0.412125,0.40625,0.477125,0.48325,0.602125,0.436625,0.414875,0,0.441125,0.419875,0.42325,0.495125,0.45175,0.6045,0.613125,0.41,0.4775,0.483125,0.42175,0.440875,0.454625,0.42075,0.408625,0.414,0.457625,0.47875,0.44375,0.610625,0.414625,0.501375,0.611125,0.609625,0.498625,0.49025,0.49725,0.493375,0.613875,0.609375,0.498875,0.50075,0.607375,0.6175,0.603,0.5995,0.60275,0.606,0.61625,0.511875,0.497625,0.5015,0.61275,0.413875
"G_54",0.565,0.526375,0.470125,0.47425,0.468875,0.521,0.47425,0.46725,0.494625,0.52175,NA,0.48075,0.468875,0.54175,0.46025,0.483,0.52875,0.4695,0.52975,0.5075,0.5265,0.498375,0.49375,0.492625,0.460125,0.4975,0.47825,0.46075,0.45375,0.54,0.4915,0.467625,0.541875,0.528625,0.526375,0.6595,0.515,0.525125,0.521375,0.502125,0.462875,0.52125,0.4715,0.478375,0.493,0.46225,0.448,0.541875,0.5395,0.646875,0.488875,0.469875,0.558875,0,0.476625,0.474875,0.5585,0.511375,0.65375,0.662875,0.46175,0.547,0.53575,0.47375,0.501375,0.521875,0.463125,0.45325,0.4685,0.521125,0.544,0.490875,0.662625,0.466375,0.5635,0.656,0.655875,0.554375,0.556875,0.552625,0.55675,0.657,0.65275,0.5555,0.566625,0.648875,0.6605,0.6425,0.649625,0.645,0.6505,0.66525,0.568875,0.561,0.561625,0.662125,0.455
"G_56",0.576875,0.5475,0.502,0.5075,0.491625,0.545,0.499625,0.489375,0.516125,0.542375,NA,0.50525,0.49575,0.56075,0.493125,0.49875,0.549625,0.48875,0.547375,0.529125,0.54675,0.518875,0.518875,0.515625,0.488625,0.52375,0.503,0.4785,0.49575,0.55675,0.513375,0.490125,0.56,0.5495,0.55125,0.66975,0.5355,0.545375,0.5475,0.52225,0.494375,0.534625,0.494875,0.499875,0.509875,0.487125,0.477625,0.56325,0.564125,0.66075,0.511875,0.492375,0.580125,0.523375,0,0.506875,0.57425,0.5275,0.66525,0.669875,0.48725,0.5565,0.55675,0.502125,0.51125,0.537875,0.504625,0.490375,0.495,0.542375,0.551625,0.5205,0.673,0.494,0.588125,0.674625,0.662375,0.569125,0.573125,0.57025,0.575125,0.66525,0.659,0.575,0.580125,0.65325,0.672125,0.653125,0.65825,0.65575,0.66025,0.674125,0.585375,0.573375,0.580375,0.6735,0.4835
"G_57",0.582,0.549375,0.498875,0.503875,0.491875,0.542125,0.50375,0.486375,0.5285,0.547375,NA,0.50175,0.492,0.556,0.499125,0.499125,0.552875,0.491,0.54975,0.5255,0.5475,0.518,0.51675,0.516625,0.4755,0.530125,0.502375,0.492625,0.48675,0.55725,0.5115,0.498625,0.56275,0.55075,0.557625,0.665625,0.54,0.54925,0.543875,0.52325,0.492875,0.534625,0.492375,0.496,0.517875,0.490875,0.479625,0.558,0.56875,0.65625,0.518875,0.495375,0.57675,0.525125,0.493125,0,0.581,0.5355,0.661375,0.672375,0.49175,0.567125,0.559375,0.509875,0.522625,0.535875,0.496875,0.4775,0.491875,0.546875,0.564125,0.524625,0.67025,0.4945,0.581125,0.672125,0.668375,0.57,0.579375,0.569375,0.5755,0.6685,0.659375,0.57075,0.582,0.658,0.67475,0.6565,0.659875,0.661875,0.666625,0.678875,0.58725,0.575875,0.5855,0.674,0.484875
"G_58",0.49725,0.466125,0.421875,0.42375,0.4135,0.457625,0.42225,0.410625,0.436375,0.469875,NA,0.433625,0.417625,0.479875,0.417875,0.424125,0.463625,0.414,0.46425,0.451625,0.45925,0.436625,0.437375,0.4375,0.408,0.438375,0.4215,0.407625,0.408125,0.476875,0.43675,0.421125,0.49325,0.462625,0.470625,0.605875,0.461625,0.474125,0.465125,0.439125,0.41125,0.455625,0.417875,0.42475,0.435125,0.4145,0.405,0.481,0.48925,0.60175,0.429,0.4105,0.504875,0.4415,0.42575,0.419,0,0.45525,0.601375,0.61425,0.41375,0.4785,0.476875,0.424,0.440875,0.4545,0.41525,0.4055,0.413,0.461875,0.4865,0.449625,0.61225,0.413875,0.5065,0.60775,0.6105,0.493,0.504625,0.495375,0.498125,0.61325,0.607,0.496,0.503375,0.60025,0.61625,0.59875,0.59875,0.598625,0.601,0.613875,0.500625,0.498125,0.50575,0.609625,0.414
