"","G_1","G_2","G_3","G_4","G_5","G_6","G_7","G_8","G_9","G_10","G_11","G_12","G_13","G_14","G_15","G_16","G_17","G_18","G_19","G_20","G_21","G_22","G_23","G_24","G_25","G_26","G_27","G_28","G_29","G_30","G_31","G_32","G_33","G_34","G_35","G_36","G_37","G_38","G_39","G_40","G_41","G_42","G_43","G_44","G_45","G_46","G_47","G_48","G_49","G_50","G_51","G_52","G_53","G_54","G_56","G_57","G_58","G_59","G_60","G_61","G_62","G_63","G_64","G_65","G_66","G_67","G_68","G_69","G_70","G_71","G_72","G_73","G_74","G_75","G_76","G_77","G_78","G_79","G_80","G_81","G_82","G_83","G_84","G_85","G_86","G_87","G_88","G_89","G_90","G_91","G_92","G_93","G_94","G_95","G_96","G_97","G_98"
"G_59",0.500375,0.50875,0.46575,0.472875,0.454375,0.495,0.452125,0.450375,0.513625,0.494875,NA,0.483,0.45325,0.4915,0.45825,0.46575,0.4985,0.47475,0.49125,0.483375,0.509625,0.46225,0.46325,0.468375,0.459875,0.477625,0.4495,0.451125,0.446375,0.53075,0.476375,0.47275,0.516875,0.499625,0.52525,0.634875,0.498,0.51775,0.4985,0.489625,0.458125,0.4835,0.46625,0.48125,0.482625,0.474625,0.481,0.509625,0.515,0.65675,0.477625,0.469625,0.526875,0.459875,0.4795,0.458375,0.520875,0,0.650625,0.63775,0.47425,0.49575,0.510625,0.480875,0.48775,0.521375,0.467625,0.48725,0.47775,0.487625,0.542,0.48775,0.6435,0.488,0.516125,0.637125,0.643875,0.5275,0.525625,0.525625,0.643625,0.647125,0.646,0.63775,0.628375,0.66175,0.61025,0.645375,0.6305,0.646,0.644,0.65825,0.522,0.52175,0.513625,0.634625,0.46775
"G_60",0.36025,0.352875,0.3365,0.339125,0.330875,0.344875,0.3245,0.323375,0.355375,0.3495,NA,0.34375,0.329125,0.350125,0.329125,0.33675,0.352625,0.334375,0.343,0.3475,0.35825,0.329375,0.329,0.338625,0.33075,0.3375,0.328875,0.3285,0.32525,0.367125,0.337,0.33275,0.3625,0.34625,0.3595,0.486,0.35325,0.36075,0.35025,0.346125,0.332375,0.347875,0.335625,0.337125,0.34175,0.34025,0.332625,0.35875,0.370125,0.50025,0.344375,0.3375,0.372125,0.33175,0.335625,0.334625,0.366375,0.349375,0,0.49575,0.332125,0.353875,0.363375,0.340375,0.352,0.363125,0.336625,0.3465,0.33675,0.346625,0.374375,0.346875,0.49475,0.338875,0.365125,0.488125,0.494375,0.3615,0.380125,0.372625,0.489875,0.497625,0.495875,0.491625,0.483125,0.50325,0.477125,0.489125,0.489625,0.49725,0.4925,0.507375,0.3645,0.36775,0.364875,0.488625,0.330125
"G_61",0.361625,0.35425,0.33425,0.34375,0.332125,0.351375,0.328,0.323,0.3615,0.345375,NA,0.338875,0.32725,0.35975,0.31625,0.343875,0.35825,0.342125,0.3505,0.348875,0.3665,0.340875,0.327,0.332,0.3325,0.3465,0.328125,0.329625,0.3245,0.364625,0.334875,0.3375,0.374625,0.35275,0.369125,0.491375,0.3535,0.369875,0.35875,0.353625,0.338125,0.3495,0.335625,0.343375,0.340875,0.342375,0.3415,0.365125,0.371125,0.509125,0.3395,0.33475,0.37825,0.33025,0.345375,0.330375,0.364,0.36225,0.50425,0,0.334875,0.354,0.365375,0.339625,0.35075,0.36525,0.3405,0.340875,0.343125,0.341875,0.3795,0.347125,0.503625,0.348125,0.367875,0.494,0.506,0.37175,0.372625,0.374375,0.4935,0.50675,0.498,0.494875,0.49025,0.513625,0.4785,0.499,0.49225,0.500125,0.4955,0.512625,0.374,0.374125,0.374875,0.492125,0.33025
"G_62",0.539125,0.53725,0.497875,0.5105,0.483,0.51825,0.478625,0.469125,0.543,0.53075,NA,0.525375,0.4895,0.52,0.468375,0.506125,0.538125,0.503,0.51575,0.516875,0.54525,0.502,0.489,0.486875,0.49725,0.515875,0.487,0.484,0.481875,0.55025,0.5055,0.497125,0.54925,0.521375,0.55125,0.65425,0.53775,0.546125,0.53075,0.525,0.491875,0.52475,0.500625,0.513125,0.512,0.5105,0.522625,0.534125,0.543625,0.670875,0.512375,0.504375,0.5575,0.48475,0.522,0.484125,0.547,0.52575,0.667875,0.665125,0,0.5295,0.53575,0.504625,0.524625,0.53675,0.513375,0.5275,0.519625,0.51775,0.573875,0.519625,0.669625,0.52025,0.5475,0.656625,0.65625,0.5575,0.5565,0.55925,0.6635,0.66875,0.667375,0.6605,0.648625,0.67775,0.6335,0.66075,0.6475,0.670375,0.6665,0.67725,0.55275,0.557,0.553,0.64625,0.499125
"G_63",0.50975,0.50775,0.469375,0.476,0.459,0.49275,0.461375,0.45475,0.508125,0.49025,NA,0.487875,0.456125,0.49325,0.44275,0.47525,0.501625,0.47925,0.487625,0.478625,0.5155,0.477625,0.45675,0.460375,0.465375,0.477375,0.455875,0.4525,0.459375,0.51925,0.475,0.474125,0.511125,0.50025,0.514625,0.63925,0.502625,0.516,0.50325,0.49775,0.466375,0.490625,0.465125,0.489,0.480625,0.48025,0.48325,0.5085,0.51975,0.64575,0.481875,0.47125,0.52325,0.4615,0.485,0.456375,0.516375,0.50425,0.646125,0.646,0.4705,0,0.5115,0.48575,0.486125,0.5095,0.474125,0.48225,0.4815,0.490625,0.534,0.490375,0.648875,0.49225,0.509625,0.634875,0.637375,0.512625,0.518875,0.53025,0.646375,0.646375,0.644875,0.635625,0.62475,0.653,0.60325,0.6445,0.63875,0.64625,0.643875,0.64825,0.52075,0.521875,0.519375,0.6285,0.453625
"G_64",0.50025,0.493875,0.46525,0.471,0.445875,0.484125,0.450625,0.452375,0.503875,0.47825,NA,0.47925,0.443375,0.482875,0.43725,0.464625,0.49375,0.478375,0.4765,0.467125,0.50675,0.458375,0.462125,0.44875,0.450875,0.471375,0.44325,0.45325,0.448,0.518125,0.463625,0.463875,0.506875,0.491375,0.507875,0.623125,0.484375,0.50675,0.498125,0.484875,0.453875,0.48025,0.4585,0.468625,0.46825,0.470625,0.47225,0.496375,0.513875,0.64125,0.46325,0.4615,0.50675,0.45325,0.472,0.4495,0.50775,0.489375,0.636625,0.634625,0.46425,0.4885,0,0.464875,0.479625,0.506875,0.46375,0.478625,0.468,0.4725,0.518875,0.484375,0.643125,0.47425,0.50525,0.63425,0.63225,0.511625,0.51075,0.52125,0.636125,0.635125,0.63525,0.633875,0.621375,0.6545,0.603875,0.643375,0.63175,0.642625,0.63575,0.647875,0.512,0.517625,0.505375,0.62425,0.45425
"G_65",0.535,0.52875,0.485875,0.498375,0.47175,0.51225,0.467125,0.463375,0.529625,0.51275,NA,0.507625,0.475875,0.514375,0.4655,0.495,0.52425,0.489,0.50975,0.5035,0.53575,0.485625,0.479125,0.48025,0.48475,0.501,0.469,0.478375,0.476625,0.541125,0.501625,0.491625,0.5345,0.513875,0.543375,0.644,0.527125,0.5375,0.521875,0.51775,0.475875,0.51175,0.484875,0.49975,0.498125,0.503375,0.50575,0.524875,0.53975,0.669,0.500875,0.48575,0.5475,0.477625,0.4985,0.47575,0.538,0.519125,0.659625,0.660375,0.495375,0.51425,0.535125,0,0.511875,0.531125,0.497125,0.50675,0.505625,0.505,0.55575,0.512,0.66575,0.508625,0.536375,0.652375,0.655875,0.554125,0.555125,0.55675,0.657,0.658875,0.6585,0.6595,0.63625,0.67675,0.630375,0.6575,0.649,0.667,0.6625,0.672,0.54375,0.544875,0.554875,0.64125,0.479125
"G_66",0.520125,0.5205,0.472,0.48575,0.47,0.503625,0.4615,0.4545,0.5155,0.504625,NA,0.500375,0.47425,0.50975,0.4605,0.477875,0.501375,0.480375,0.498625,0.489375,0.532375,0.479375,0.4795,0.46575,0.47725,0.487125,0.469,0.463625,0.4605,0.525125,0.483,0.48225,0.525125,0.50125,0.527625,0.6375,0.511375,0.524625,0.505875,0.511625,0.47575,0.500125,0.475375,0.497,0.49175,0.494125,0.49725,0.5165,0.53725,0.662875,0.4905,0.490875,0.541625,0.470875,0.494625,0.477,0.5225,0.51225,0.648,0.64925,0.475375,0.513875,0.520375,0.488125,0,0.524375,0.48825,0.508625,0.4885,0.50075,0.545125,0.495,0.655375,0.502,0.52925,0.640375,0.651125,0.529875,0.534375,0.537,0.648,0.6515,0.65275,0.652875,0.637,0.664625,0.618875,0.651125,0.648125,0.6545,0.6535,0.666125,0.531,0.531125,0.53025,0.639,0.477875
"G_67",0.49625,0.4955,0.4505,0.459,0.452625,0.474125,0.4435,0.438875,0.49675,0.477625,NA,0.4705,0.451875,0.474375,0.42875,0.46075,0.491625,0.455625,0.477125,0.472375,0.49625,0.45275,0.4435,0.44875,0.446875,0.46375,0.440625,0.44275,0.442125,0.508125,0.458375,0.462,0.497625,0.483875,0.497125,0.6225,0.486625,0.507,0.484,0.484875,0.4535,0.46975,0.452375,0.468,0.478625,0.473,0.468875,0.494125,0.515125,0.64275,0.460625,0.456875,0.51375,0.44675,0.471625,0.442875,0.497,0.478625,0.636875,0.63475,0.46325,0.4905,0.493125,0.468875,0.475625,0,0.45925,0.472875,0.46025,0.4795,0.52275,0.4775,0.638625,0.47425,0.509125,0.62475,0.628,0.5045,0.508875,0.5125,0.634375,0.64,0.63075,0.627875,0.6135,0.6525,0.606125,0.634375,0.624875,0.637625,0.6335,0.641375,0.504625,0.5115,0.5025,0.622125,0.447
"G_68",0.5305,0.5235,0.491125,0.493125,0.47825,0.514375,0.48075,0.469125,0.533625,0.513,NA,0.509625,0.481625,0.5185,0.4695,0.497875,0.526625,0.498625,0.51,0.49925,0.543375,0.4885,0.492125,0.48275,0.481125,0.514625,0.471625,0.474625,0.473875,0.55,0.5085,0.489625,0.54325,0.52325,0.537875,0.64175,0.51425,0.5395,0.53325,0.522375,0.480875,0.513,0.4945,0.513125,0.505875,0.515,0.5155,0.531125,0.54575,0.668875,0.497875,0.492875,0.55175,0.484,0.500875,0.48275,0.532375,0.532375,0.663375,0.6595,0.486625,0.525875,0.53625,0.502875,0.51175,0.54075,0,0.525,0.508875,0.508125,0.56,0.50775,0.665375,0.501125,0.53925,0.653875,0.6585,0.544875,0.550375,0.553625,0.658,0.660375,0.666875,0.65825,0.646125,0.674125,0.6285,0.658375,0.6435,0.66475,0.661375,0.6705,0.54175,0.55075,0.54625,0.644375,0.479625
"G_69",0.5235,0.509875,0.471875,0.485875,0.466,0.511625,0.47575,0.468375,0.513875,0.505625,NA,0.49775,0.477125,0.517875,0.469375,0.487375,0.518625,0.474625,0.512125,0.497125,0.526625,0.476125,0.483375,0.47475,0.466375,0.48875,0.46375,0.4615,0.461,0.5365,0.482375,0.479125,0.529875,0.51375,0.527125,0.636375,0.50775,0.531,0.507375,0.5085,0.470625,0.50375,0.475375,0.491875,0.501875,0.487,0.47875,0.51825,0.530375,0.661375,0.487,0.48025,0.543875,0.478625,0.488125,0.466,0.528875,0.51275,0.6535,0.659125,0.4725,0.51775,0.521375,0.49325,0.491375,0.527125,0.475,0,0.487,0.494625,0.551125,0.502875,0.6535,0.494,0.521875,0.65375,0.6465,0.538,0.540625,0.545875,0.64975,0.656375,0.657,0.64375,0.635375,0.66925,0.628125,0.65675,0.646,0.65625,0.65525,0.6665,0.533875,0.53225,0.524125,0.638,0.481125
"G_70",0.527875,0.522375,0.48725,0.493375,0.479,0.5155,0.465,0.469875,0.53575,0.50675,NA,0.510875,0.478875,0.511125,0.46375,0.486375,0.530875,0.488875,0.508,0.498375,0.543125,0.4895,0.480375,0.48175,0.478125,0.504125,0.47225,0.474375,0.47,0.549625,0.48875,0.48575,0.538125,0.511625,0.541375,0.647375,0.5215,0.54225,0.527375,0.520875,0.471,0.5045,0.487625,0.50275,0.501625,0.498875,0.504625,0.525625,0.54875,0.66525,0.500625,0.488875,0.549625,0.482125,0.496375,0.47375,0.541,0.52225,0.66325,0.656875,0.480375,0.5185,0.532,0.494375,0.5115,0.53975,0.491125,0.513,0,0.514,0.5625,0.514625,0.667,0.501875,0.5425,0.660625,0.652875,0.553,0.548125,0.556875,0.660375,0.6575,0.65875,0.660875,0.643375,0.673,0.632375,0.656625,0.644375,0.670625,0.66325,0.677625,0.545625,0.551,0.544,0.6445,0.48125
"G_71",0.519125,0.518375,0.477,0.486375,0.476625,0.5095,0.469625,0.471375,0.523125,0.501125,NA,0.49375,0.47075,0.50625,0.454375,0.480875,0.5125,0.498375,0.49725,0.495375,0.524375,0.48725,0.475375,0.471,0.477875,0.493625,0.4615,0.4715,0.464625,0.532125,0.49075,0.4895,0.53175,0.50625,0.534,0.644125,0.518125,0.52925,0.510375,0.505125,0.4675,0.51075,0.477375,0.49575,0.484875,0.492125,0.493375,0.52125,0.537875,0.662,0.493875,0.4805,0.538875,0.4695,0.502625,0.470625,0.529875,0.512375,0.653375,0.658125,0.48225,0.509375,0.5275,0.495,0.49925,0.5205,0.491875,0.505375,0.486,0,0.549625,0.494125,0.6575,0.49275,0.53025,0.645125,0.647,0.52475,0.53825,0.548625,0.64825,0.644625,0.65625,0.64175,0.638625,0.66475,0.62075,0.65275,0.643125,0.65475,0.649125,0.65825,0.53475,0.539375,0.537,0.63725,0.473
"G_72",0.471875,0.4675,0.425125,0.43725,0.419875,0.452,0.4215,0.426,0.472125,0.453625,NA,0.443375,0.427625,0.468875,0.4155,0.435375,0.469875,0.442875,0.466,0.452625,0.480125,0.437625,0.429,0.429125,0.422625,0.4435,0.418375,0.423,0.419875,0.491375,0.432875,0.435125,0.491,0.459625,0.484875,0.604625,0.465625,0.479,0.466625,0.462875,0.42575,0.459875,0.432375,0.44325,0.44575,0.444125,0.44325,0.47025,0.487,0.631875,0.445125,0.42825,0.4875,0.424625,0.446375,0.418125,0.487125,0.458,0.625625,0.6205,0.426125,0.466,0.481125,0.44425,0.454875,0.47725,0.44,0.448875,0.4375,0.450375,0,0.450875,0.63325,0.444,0.479,0.612125,0.616125,0.48825,0.48975,0.5,0.615125,0.621375,0.626625,0.611125,0.60225,0.639625,0.59325,0.621875,0.610375,0.624625,0.628875,0.633,0.488,0.49325,0.48625,0.60375,0.430625
"G_73",0.515625,0.517,0.478875,0.484875,0.468375,0.504375,0.469,0.469875,0.520875,0.505875,NA,0.4945,0.45875,0.4995,0.454625,0.485625,0.516125,0.49225,0.503375,0.49175,0.53325,0.487,0.475,0.475875,0.480625,0.500375,0.463625,0.461125,0.4675,0.53575,0.49,0.490875,0.524875,0.505125,0.535875,0.6405,0.5105,0.51925,0.5075,0.50975,0.478375,0.50775,0.480875,0.496625,0.484,0.4955,0.49275,0.5165,0.5265,0.654875,0.496125,0.492875,0.542875,0.474125,0.495875,0.47125,0.534625,0.51225,0.653125,0.652875,0.480375,0.509625,0.515625,0.488,0.505,0.5225,0.49225,0.497125,0.485375,0.505875,0.549125,0,0.66175,0.500875,0.5245,0.64075,0.64475,0.533,0.53625,0.5375,0.647,0.648125,0.657,0.64375,0.6305,0.662,0.615875,0.655875,0.643,0.662625,0.65475,0.659875,0.5235,0.53225,0.53075,0.641,0.471125
"G_74",0.3655,0.347625,0.3295,0.335,0.329375,0.34575,0.325625,0.323,0.353875,0.3465,NA,0.32975,0.323875,0.349,0.319,0.32675,0.349,0.335375,0.34825,0.347,0.362125,0.3285,0.324125,0.32725,0.3315,0.33775,0.327875,0.323,0.31775,0.367125,0.33675,0.341875,0.361,0.34625,0.361125,0.481875,0.34575,0.36,0.344625,0.34575,0.327625,0.344,0.328,0.3345,0.33925,0.336875,0.334,0.358625,0.363625,0.498375,0.34025,0.3335,0.374625,0.32225,0.33675,0.32275,0.366875,0.3565,0.50525,0.496375,0.330375,0.351125,0.356875,0.33425,0.344625,0.361375,0.334625,0.3465,0.333,0.3425,0.36675,0.33825,0,0.341875,0.355,0.494375,0.4935,0.3645,0.366875,0.3705,0.493625,0.50575,0.493,0.487125,0.48075,0.49975,0.468875,0.50325,0.490625,0.49575,0.493625,0.508375,0.37125,0.369375,0.364625,0.488,0.32875
"G_75",0.51975,0.5195,0.479375,0.49425,0.466875,0.50525,0.475125,0.465625,0.525375,0.5075,NA,0.501,0.47125,0.518625,0.46725,0.4835,0.519375,0.49025,0.506875,0.49625,0.53125,0.486875,0.481,0.4705,0.478375,0.494875,0.468875,0.472,0.464625,0.54225,0.486375,0.477625,0.530875,0.509625,0.534125,0.64025,0.513875,0.52875,0.5155,0.512375,0.4715,0.50375,0.4855,0.496625,0.503125,0.493,0.499,0.52475,0.537375,0.666375,0.498875,0.47475,0.53975,0.482375,0.492375,0.466625,0.532,0.512,0.661125,0.651875,0.47975,0.50775,0.52575,0.491375,0.498,0.52575,0.498875,0.506,0.498125,0.50725,0.556,0.499125,0.658125,0,0.52675,0.648125,0.647875,0.54075,0.546125,0.543875,0.650375,0.662,0.65625,0.64775,0.63875,0.67125,0.63,0.656875,0.647375,0.6635,0.6635,0.671625,0.539375,0.541,0.539625,0.6405,0.477375
